character_cast_id,voice_actor_id,role_notes,dub_group
22969,95202,,
22969,95322,,
22969,96215,,
22969,179088,,
22969,102350,,
22969,104253,,
23502,95209,,
23502,95313,,
23502,101108,,
23502,203165,,
23502,106518,,
23502,95763,,
28036,95289,,
28036,95859,,
28036,101138,,
28036,202429,,
28036,96442,,
28036,95767,,
30263,95333,,
30263,95872,,
30263,140827,,
30263,179629,,
30263,109487,,
30263,161161,,
37084,95475,,
37084,95014,,
37084,196113,,
37084,107094,,
37084,95981,,
57653,96436,,
57653,104867,,
57653,141001,,
57653,191002,,
57653,286470,,
2295,95009,,
2295,95194,,
2295,114958,,
2295,109483,,
2295,95194,,Amazon
2295,154898,,
3054,95014,,
3054,95659,,
3054,103177,,
3054,106834,,
3054,95873,,Amazon
3054,113327,,
3054,95981,,
3455,95017,,
3455,95302,,
3455,105706,,
3455,106521,,
3455,127682,,Amazon
3455,96678,,
11815,95090,,
11815,96804,,
11815,102109,,
11815,197180,,
11815,152956,,Amazon
11815,117333,,
11815,95980,,
12081,95092,,
12081,159100,,
12081,106520,,
12081,167646,,
13089,95099,,
13089,141337,,
13089,116185,,
13089,95777,,
15664,95130,,
15664,95472,,
15664,101104,,
15664,100137,,
15664,244234,,Amazon
15664,101715,,
17218,95145,,
17218,95458,,
17218,101118,,
17218,96445,,
17218,95145,,Amazon
17218,107400,,
17218,95766,,
17338,95146,,
17338,96667,,
17338,244344,,
17338,144170,,
17765,95150,,
17765,95287,,
17765,107320,,
17765,96108,,
17765,95150,,Amazon
17765,102694,,
17765,95776,,
18957,95160,,
18957,102522,,
18957,104166,,
18957,102974,,
18957,96229,,
22842,95201,,
22842,95284,,
22842,96669,,
22842,106695,,
22842,95201,,Amazon
22842,96095,,
22970,95202,,
22970,95322,,
22970,96215,,
22970,102350,,
22970,104253,,
23503,95209,,
23503,95313,,
23503,101108,,
23503,106518,,
23503,95763,,
30264,95333,,
30264,95872,,
30264,140827,,
30264,109487,,
30264,161161,,
42517,95655,,
42517,101140,,
42517,190550,,
42517,96415,,
45391,95756,,
45391,159099,,
45391,190340,,
45391,162284,,
325179,191002,,
325179,181261,,
407807,95458,,
416000,95655,,
416001,95756,,
416002,95090,,
416003,95092,,
3055,95014,,
3055,95873,,
3055,96217,,
3055,113327,,
3055,106834,,
3055,95981,,
27943,95287,,
27943,95150,,
27943,107320,,
27943,102694,,
27943,96108,,
27943,193983,,
27943,95947,Adult,
27943,95776,,
268834,95090,,
268834,152956,,
268834,132376,,
268834,117333,,
268834,197180,,
268834,95980,,
268835,95458,,
268835,95145,,
268835,101118,,
268835,107400,,
268835,96445,,
268835,95766,,
268836,95017,,
268836,127682,,
268836,101103,,
268836,106521,,
268836,96678,,
268837,95009,,
268837,95194,,
268837,101111,,
268837,109483,,
268837,95765,,
268837,154898,,
268838,95130,,
268838,244234,,
268838,101104,,
268838,100137,,
268838,101715,,
268839,95284,,
268839,95201,,
268839,96669,,
268839,106695,,
268839,96095,,
268842,95655,,
268842,104526,,
268842,101140,,
268842,190550,,
268842,96415,,
268843,95160,,
268843,95871,,
268843,104166,,
268843,102974,,
268843,96229,,
268844,95209,,
268844,244355,,
268844,101108,,
268844,106518,,
268844,95763,,
268845,95322,,
268845,244354,,
268845,96215,,
268845,102350,,
268845,104253,,
268846,95333,,
268846,212474,,
268846,140827,,
268846,109487,,
268846,161161,,
268847,95092,,
268847,119701,,
268847,159100,,
268847,106520,,
268847,167646,,
268848,95099,,
268848,119962,,
268848,138238,,
268848,116185,,
268848,95777,,
324910,95756,,
324910,114283,,
324910,114934,,
324910,190340,,
324910,162284,,
324911,95289,,
324911,101283,,
324911,101138,,
324911,96442,,
324911,95767,,
324912,95011,,
324912,140988,,
324912,185292,,
324912,153404,,
324912,96094,,
324913,95694,,
324913,120666,,
324913,96661,,
324913,185162,,
324913,101420,,
324914,95146,,
324914,96551,,
324914,96667,,
324914,244344,,
324914,144170,,
324915,95001,,
324915,95822,,
324915,101112,,
324915,100138,,
324915,95780,,
326085,96764,,
326085,179914,,
326982,185363,,
151863,95014,,
177210,95011,,
177211,95014,,
177212,95014,,
177213,95011,,
177214,95011,,
177215,95014,,
177216,95014,,
177217,95014,,
181695,95014,,
181696,95011,,
181697,95014,,
181698,95011,,
155289,127581,,
155289,104087,,
155289,163167,,
155290,113227,,
155290,95192,,
155290,163267,,
155291,106359,,
155291,119619,,
155291,218608,,
155292,95042,,
155292,103060,,
155292,163265,,
155293,104510,,
155293,120733,,
155293,217497,,
155294,95395,,
155294,100431,,
155294,218746,,
155295,118602,,
155295,105881,,
155295,163264,,
155296,120129,,
155296,127809,,
155296,164993,,
155297,95005,,
155297,127812,,
155297,188374,,
155298,95020,,
155298,114809,,
155298,163272,,
155299,101686,,
155299,111643,,
155299,163273,,
155300,95112,,
155300,95666,,
155300,217579,,
155301,95617,,
155301,105292,,
155301,217500,,
160434,125920,,
160434,95159,,
163668,119722,,
163668,128618,,
163668,222097,,
299902,222866,,
412252,120129,,
412253,118602,,
412254,113227,,
412255,104510,,
412246,120263,,
412247,119319,,
412248,118908,,
412249,106030,,
412250,148220,,
385477,119319,,
385478,104510,,
385479,113227,,
385480,148220,,
385481,118908,,
385482,106030,,
385483,95112,,
385484,120129,,
401237,127581,,
401238,95020,,
401239,101686,,
401240,95042,,
401241,95005,,
401242,119722,,
401243,95617,,
401244,106359,,
401245,125920,,
420683,118602,,
426716,120263,,
436990,95395,,
221856,119319,,
221856,120210,,
221857,148220,,
221857,120664,,
221858,120263,,
221858,138441,,
221859,106030,,
221859,120247,,
221860,118908,,
221860,95650,,
262949,96764,,
262949,166607,,
262950,112297,,
262950,105073,,
262951,95118,,
262951,162890,,
262952,123286,,
262952,129669,,
262953,158184,,
262953,103970,,
262954,137842,,
262954,204668,,
262955,198603,,
262955,112793,,
262956,115106,,
262956,95773,,
262957,119617,,
262957,95379,,
262958,95655,,
262958,120732,,
299847,222866,,
302826,95005,,
302826,127812,,
302890,125920,,
302890,95159,,
309832,139844,,
342238,148220,,
417622,128658,,
417623,118920,,
417624,109161,,
417625,95494,,
417626,118538,,
417627,95341,,
447866,109155,,
2206,95008,,
2206,109997,,
8650,95066,,
19193,95160,,
21151,95185,,
30511,95337,,
33902,95407,,
40792,95584,,
40792,109929,,
47982,95850,,
47982,109995,,
49255,95890,,
50681,95945,,
56832,96365,,
56832,110135,,
57690,96436,,
61154,96696,,
61154,109837,,
61154,109921,,
61155,96696,,
61299,96722,,
63435,100384,,
70284,102512,,
70284,109829,,
73224,103662,,
73225,103662,,
73225,109823,,
73865,103812,,
73865,107016,,
74391,103983,,
74391,109771,,
76531,104973,,
76531,110291,,
77780,105555,,
78385,105776,,
78385,109993,,
78509,105813,,
78509,109773,,
2209,95008,,
6919,95049,,
40795,95584,,
47985,95850,,
56835,96365,,
61160,96696,,
61161,96696,,
73228,103662,,
74394,103983,,
78388,105776,,
78512,105813,,
149726,114641,,
149796,115096,,
149797,120292,,
149798,118908,,
149799,119871,,
149800,117423,,
149801,123606,,
149802,119869,,
149803,123609,,
149804,120264,,
149805,119319,,
149806,123613,,
149807,123615,,
149808,123617,,
149809,110919,,
149810,122874,,
149811,120404,,
149812,118591,,
149813,123623,,
149814,119672,,
149815,123626,,
149816,119617,,
149817,106817,,
149818,119833,,
149819,108725,,
320888,103983,,
320889,121489,,
320890,95850,,
320891,114834,,
320892,107016,,
320893,118818,,
320894,139845,,
320895,129315,,
320896,118602,,
320897,118908,,
320898,120290,,
320899,126934,,
321036,130279,,
321037,198010,,
321038,118839,,
417606,198010,,
417607,148029,,
417608,124747,,
417609,121041,,
417610,191744,,
417611,122965,,
417612,120430,,
417613,118532,,
417614,145169,,
417615,128640,,
417616,165315,,
417617,121992,,
417618,281087,,
417619,127610,,
417620,191136,,
417621,112629,,
230681,108643,,
230682,119606,,
230683,112297,,
394547,109131,,
394548,112091,,
394549,131075,,
408042,118538,,
408043,116517,,
408044,201999,,
408045,119264,,
408046,118602,,
408047,109519,,
408048,118816,,
408049,118479,,
408050,139845,,
408051,118599,,
408052,118402,,
408053,115022,,
408054,106903,,
408055,116243,,
408056,176881,,
408057,127020,,
408058,117003,,
408059,98894,,
408060,106162,,
177782,118479,,
177783,116517,,
177784,118818,,
177785,112091,,
177786,106864,,
177790,118581,,
177791,118816,,
272157,109131,,
336320,115022,,
342606,176881,,
342607,117003,,
367552,119606,,
98640,104876,,
98641,110903,,
98642,117223,,
98643,108639,,
98644,109441,,
98645,106661,,
98646,106844,,
98647,106659,,
98648,107490,,
98649,107013,,
99156,114834,,
99157,117329,,
99158,119185,,
99159,107452,,
99260,95869,,
99399,101996,,
101403,119922,,
101405,118914,,
101406,95241,,
147499,103030,,
147518,95089,,
153091,104593,,
153603,126965,,
427328,114391,,
272482,95869,,
273087,109441,,
273088,119916,,
273089,118794,,
273090,137668,,
273091,137669,,
273092,118472,,
273093,129315,,
286819,172100,,
286820,141370,,
286821,121489,,
286822,127073,,
286824,118919,,
286827,126656,,
389211,119518,,
389212,284069,,
389213,125943,,
389214,129363,,
389215,117329,,
292238,129327,,
292239,118472,,
292240,137668,,
292241,116543,,
292242,104593,,
292243,112215,,
292244,172100,,
292245,106184,,
292246,127073,,
328808,95869,,
328809,118918,,
328810,119517,,
328811,117329,,
328812,118705,,
328813,118841,,
328815,116245,,
328816,118919,,
328829,119518,,
191033,119834,,
191034,127073,,
191035,115835,,
191036,145692,,
191037,116543,,
151770,122873,,
152229,107588,,
153601,126965,,
153864,118667,,
153990,119154,,
154694,120134,,
154956,125920,,
237016,108639,,
237017,109441,,
237018,110903,,
237019,107013,,
237020,104876,,
237021,117223,,
237022,118914,,
237024,95869,,
237025,128658,,
237026,107625,,
237028,119916,,
237029,106844,,
237030,118688,,
237031,119959,,
237032,107238,,
237034,116245,,
237035,107452,,
153989,119154,,
373261,110903,,
373262,119517,,
373263,128209,,
373264,121049,,
373265,107588,,
373266,107652,,
373267,116543,,
373268,104593,,
373269,133547,,
373270,122873,,
373271,125920,,
151772,122873,,
153859,127073,,
153988,119154,,
154696,120134,,
373242,107013,,
373243,109441,,
373244,106659,,
373245,110903,,
373246,118794,,
373247,118939,,
373248,107711,,
373249,119435,,
373250,107490,,
373251,106184,,
373252,121455,,
373253,129326,,
373254,125920,,
373255,119922,,
373256,118688,,
373257,95241,,
373258,118510,,
373259,103030,,
373260,123888,,
151771,122873,,
153600,126965,,
153858,127073,,
153865,118667,,
154695,120134,,
236959,129329,,
236960,107238,,
236961,118472,,
236962,118922,,
236963,109161,,
236964,110903,,
236965,106492,,
236966,119959,,
236967,115795,,
236968,117223,,
236969,133547,,
236970,106659,,
236971,121049,,
236972,106641,,
236973,118444,,
236974,95241,,
236975,129304,,
236976,114391,,
236977,101996,,
236978,104876,,
237565,115835,,
237566,110903,,
237567,107013,,
237568,114834,,
237569,118444,,
237570,106492,,
237571,95241,,
237572,119916,,
237573,129315,,
237574,112215,,
237575,119435,,
237576,107490,,
237577,133547,,
237578,107652,,
237579,106661,,
237580,120134,,
237581,129325,,
237582,118939,,
237583,119922,,
237584,116543,,
237585,109441,,
237586,101996,,
237587,109161,,
237588,116245,,
237589,121455,,
171304,129305,,
171305,118918,,
171306,129324,,
171380,112215,,
171381,137667,,
171382,137668,,
171383,137669,,
174460,114834,,
174461,104876,,
174462,107625,,
174463,107490,,
174464,106661,,
174465,106659,,
174466,120134,,
174467,121049,,
174468,107452,,
174469,114391,,
174470,128658,,
174471,129326,,
174472,128152,,
174473,117329,,
174474,119517,,
174475,121455,,
174476,116543,,
174477,129304,,
171307,118705,,
174452,129325,,
174453,118841,,
174454,123888,,
174455,107490,,
174456,128658,,
178280,129304,,
178281,122873,,
178282,119435,,
158538,117223,,
158539,104593,,
158540,107588,,
158541,101996,,
158542,110903,,
158543,107490,,
158544,118914,,
158545,104876,,
158546,109441,,
158547,118667,,
158548,95241,,
158549,118510,,
158550,107013,,
158551,107452,,
158552,106844,,
158553,107652,,
158554,127073,,
158555,95869,,
158556,125920,,
158557,107711,,
158586,119959,,
158587,117329,,
158588,106661,,
158589,114391,,
158601,119154,,
239260,129315,,
239261,108639,,
239262,95869,,
239240,104593,,
239241,121049,,
239242,114854,,
239243,112215,,
239244,104876,,
239245,106844,,
239246,129328,,
239247,118688,,
239248,119517,,
239249,129396,,
239250,117329,,
239251,129329,,
239252,118914,,
239253,107588,,
239254,101996,,
239255,128152,,
239256,95241,,
239257,128658,,
239258,121455,,
239259,107625,,
239231,127073,,
239232,107013,,
239233,104593,,
239234,117223,,
239235,115835,,
239236,112215,,
239237,118918,,
239238,129315,,
239239,110903,,
239215,110903,,
239216,122873,,
239217,119517,,
239218,128209,,
239219,107625,,
239220,119154,,
239221,121049,,
239222,112215,,
239223,106661,,
239224,107490,,
239225,125920,,
239226,107588,,
239227,116543,,
239228,128658,,
239229,103030,,
239230,104593,,
224751,107452,,
224752,137669,,
224753,107625,,
224754,118444,,
224754,118444,,
224755,145692,,
224756,122434,,
224757,129328,,
224758,118705,,
224759,118794,,
224760,103030,,
224761,129396,,
224762,172099,,
224763,172100,,
224764,172101,,
224879,119517,,
224880,95241,,
224881,118667,,
227072,119916,,
227073,116155,,
239748,107490,,
239749,121489,,
239750,141370,,
239751,95089,,
241021,110903,,
241022,112215,,
101387,104876,,
101388,110903,,
101389,117223,,
101390,108639,,
101391,109441,,
101392,106661,,
101393,106844,,
101394,106659,,
101395,107490,,
101396,107013,,
101397,114834,,
101398,107452,,
101399,119185,,
101400,101996,,
101401,117329,,
101402,95869,,
101404,119922,,
146631,116245,,
147500,103030,,
147517,95089,,
147588,118510,,
151769,122873,,
153602,126965,,
191415,107588,,
208749,107625,,
147501,103030,,
147589,118510,,
238569,104876,,
238570,110903,,
238571,109441,,
238572,119922,,
238573,107490,,
238574,106844,,
238575,108639,,
238576,117329,,
238577,106661,,
238578,107013,,
238579,117223,,
238580,114834,,
238581,106659,,
238582,107452,,
238583,119185,,
238584,114391,,
362538,95241,,
362539,115835,,
362540,106641,,
362541,104593,,
362542,118914,,
362543,107588,,
362544,116245,,
361969,119800,,
361970,107625,,
388453,109161,,
388454,106661,,
388455,145692,,
388456,129325,,
388457,129396,,
388458,106641,,
388459,129305,,
388460,281088,,
421021,127073,,
421022,118919,,
421025,107588,,
421026,116543,,
422488,101996,,
422489,118794,,
423574,106622,,
423575,130899,,
423576,273563,,
423577,102913,,
423578,106677,,
423579,127804,,
423580,118454,,
423581,105148,,
423582,299584,,
434600,172101,,
434601,172099,,
206824,123286,,
206825,102697,,
206826,105981,,
206827,119319,,
206828,105064,,
206829,119416,,
206830,112215,,
356808,95723,,
356809,105071,,
356810,106844,,
356811,95144,,
356812,111575,,
356813,118908,,
356814,95006,,
432024,95002,,
432025,105981,,
432026,119834,,
432027,118739,,
432028,118738,,
432029,95095,,
432030,95195,,
432031,118398,,
432032,95206,,
432033,102288,,
432034,95184,,
348798,107750,,
348799,220465,,
348800,118498,,
348801,111453,,
356804,119319,,
356805,107750,,
356806,119319,,
356807,95723,,
372603,278275,,
392285,112215,,
392286,119416,,
392288,105981,,
392289,105064,,
392445,145692,,
392446,123888,,
392447,119518,,
392448,107452,,
392449,116543,,
392450,106510,,
392451,95270,,
392452,119959,,
392454,110743,,
392455,216701,,
392456,95152,,
418529,106844,,
418537,118498,,
418538,119518,,
418539,145692,,
418540,111453,,
418541,216701,,
418542,107750,,
418543,110743,,
418544,123888,,
418545,123286,,
418546,220465,,
447476,112215,,
202860,118510,,
202861,119916,,
202862,118581,,
202863,95991,,
213167,114834,,
213168,119331,,
213169,100250,,
213170,95099,,
213171,105981,,
213172,106404,,
216026,120122,,
216027,95584,,
216028,109879,,
220051,95028,,
220052,101686,,
220053,106361,,
221420,118914,,
221421,95009,,
221993,95185,,
221994,95275,,
221995,110903,,
222413,109409,,
222414,107452,,
222415,109131,,
222416,95070,,
344552,119916,,
344553,118510,,
344554,118581,,
344555,95991,,
344556,114834,,
344557,118478,,
344558,95099,,
344559,100250,,
344560,105981,,
344561,120122,,
344562,106404,,
344563,109879,,
344564,95584,,
344565,95028,,
344566,101686,,
344567,106361,,
344568,118914,,
344569,95009,,
344570,95185,,
344571,110903,,
344572,95275,,
344573,109409,,
344574,107452,,
344575,109131,,
344576,95070,,
193680,119200,,
193681,106361,,
193682,104510,,
193683,119822,,
193684,121961,,
193685,95761,,
193686,118475,,
193687,95002,,
193688,106641,,
200258,119383,,
200259,95027,,
200260,106492,,
200261,107666,,
202570,95222,,
202571,116515,,
203360,103805,,
204407,119821,,
204408,127666,,
205194,95591,,
205195,119812,,
205196,122966,,
205197,114639,,
205198,95591,,
205199,132283,,
205200,96522,,
233009,121961,,
233010,119822,,
233011,104510,,
233012,116515,,
233013,106492,,
233014,95761,,
233015,106361,,
233016,95272,,
233017,109441,,
233018,106641,,
233019,95124,,
98461,107282,,
98461,141071,,
98461,104526,,
98462,95283,,
98462,136570,,
98462,104087,,
98463,95527,,
98463,145137,,
98463,96342,,
98464,95125,,
98464,103548,,
98464,114069,,
98465,100435,,
98465,141770,,
98465,105668,,
98466,95099,,
98466,100123,,
98466,111643,,
98467,107961,,
98467,140686,,
98467,101729,,
147901,95205,,
147901,145140,,
147901,95872,,
153576,95413,,
153576,96212,,
153576,95859,,
159871,95178,,
159871,145139,,
159871,114811,,
159872,95079,,
159872,103515,,
159872,95860,,
159873,95836,,
159873,145138,,
159873,95043,,
275130,100431,,
275130,95761,,
147673,107961,,
147674,100435,,
147675,95099,,
147676,95527,,
147677,95283,,
147903,95205,,
147904,118908,,
147928,106404,,
153577,95413,,
219262,95090,,
448888,95008,,
147929,107961,,
147930,95527,,
147931,95283,,
100309,102263,,
100309,129171,,
100310,117223,,
100310,129178,,
100311,95081,,
100311,124165,,
161119,118806,,
161119,129175,,
161120,95195,,
161120,129177,,
161121,95171,,
161121,95151,,
161122,119617,,
161122,129413,,
161123,120159,,
161123,95200,,
161124,95098,,
161124,112243,,
210571,95008,,
210572,106184,,
246372,95005,,
246750,95125,,
246751,95099,,
246752,95027,,
246753,95113,,
246754,95060,,
246755,95185,,
246756,101755,,
249697,107961,,
249700,95080,,
249703,95025,,
250316,106297,,
250318,95052,,
250319,118510,,
250320,95383,,
250321,100626,,
250322,96154,,
250323,95013,,
250328,95885,,
256507,102263,,
256508,117223,,
268828,95009,,
290995,95123,,
147450,106184,,
147450,136687,,
147450,102359,,
147452,95099,,
147452,134019,,
147452,127365,,
147453,95008,,
147453,130891,,
147453,95830,,
147455,96154,,
147455,136685,,
147455,128718,,
147458,95125,,
147458,144978,,
147458,95336,,
147460,95027,,
147460,141260,,
147460,137751,,
147461,95063,,
147461,144977,,
147461,95352,,
147464,95060,,
147464,134020,,
147464,129665,,
155399,118510,,
155399,120212,,
166531,95002,,
166531,137255,,
166531,128717,,
210820,95185,,
210820,136686,,
210820,96862,,
228535,95762,,
228535,132376,,
228535,128359,,
245385,95113,,
245385,116891,,
250317,95052,,
250317,134081,,
250317,129184,,
252423,95116,,
252423,148871,,
252423,129416,,
288409,119617,,
288409,129656,,
316540,106787,,
316540,103492,,
421454,118918,,
421454,106369,,
187964,95099,,
187965,96154,,
187966,106184,,
187967,95125,,
187968,95063,,
187969,95008,,
187970,102254,,
187971,103662,,
199765,95002,,
199766,95027,,
199767,95060,,
289950,95053,,
209094,103555,,
243183,95185,,
243184,95004,,
177671,95008,,
177672,106184,,
177673,103555,,
177674,102254,,
151465,119383,,
151466,119517,,
151467,119606,,
151468,125302,,
151470,117003,,
151471,125306,,
151472,110903,,
151473,127044,,
151474,114884,,
151475,119722,,
152759,122320,,
177218,118806,,
177219,118478,,
177220,112297,,
177221,106361,,
177222,119922,,
177223,115835,,
177224,112101,,
177225,107452,,
177226,101997,,
250992,139844,,
265693,95144,,
270376,203216,,
270377,95723,,
283922,139351,,
177040,119606,,
177041,119383,,
177042,119517,,
177043,114884,,
177044,125306,,
177045,110903,,
177046,117003,,
177047,119722,,
177048,125302,,
177049,122320,,
227941,106864,,
227942,118538,,
227943,176881,,
227944,112297,,
227945,112101,,
227946,118478,,
227947,106361,,
227949,175741,,
289429,121821,,
355609,105981,,
171716,119383,,
171717,119606,,
171718,119517,,
208143,119722,,
208144,112101,,
208145,117003,,
208146,139844,,
250971,175741,,
250972,119922,,
250973,114884,,
250974,176881,,
250975,118538,,
250976,107452,,
250977,112297,,
250978,106864,,
250979,122320,,
250980,118806,,
250981,115835,,
250982,106361,,
316541,109441,,
388807,127044,,
388808,132768,,
388809,110903,,
388810,139351,,
388811,125302,,
389003,119517,,
389004,119922,,
389005,146384,,
389006,119383,,
389007,125306,,
389008,110903,,
389009,119606,,
389010,114884,,
389011,118806,,
389012,118739,,
389015,101997,,
389016,109441,,
389018,117329,,
389019,107452,,
389020,105981,,
389021,117003,,
389024,211773,,
389027,122320,,
265686,119606,,
265687,119517,,
265688,110903,,
265689,114884,,
265690,119383,,
265691,125302,,
265692,125306,,
265694,112297,,
265695,95144,,
265696,127044,,
265697,126863,,
265698,121455,,
265699,118922,,
265700,137842,,
265701,141370,,
265702,143887,,
265794,119821,,
270374,203216,,
270375,95723,,
275495,152204,,
275496,128658,,
275497,132768,,
275498,121821,,
278318,101602,,
278319,112635,,
355873,143887,,
355874,119517,,
355875,141370,,
355876,119383,,
355877,119606,,
355878,110903,,
355879,121455,,
355880,125302,,
355881,118922,,
355882,137842,,
355883,125306,,
355884,127044,,
355885,126863,,
355886,114884,,
355887,102337,,
367246,110903,,
367247,125302,,
367248,288331,,
367249,149680,,
392237,119517,,
392238,112297,,
392246,109441,,
392247,107490,,
399559,121455,,
399560,114884,,
399561,119606,,
404155,119722,,
404156,136628,,
404157,112101,,
404158,139844,,
404159,137842,,
404160,152199,,
404161,106162,,
404162,203216,,
404163,153582,,
404164,106492,,
404165,118806,,
404166,118794,,
404167,118475,,
404168,151148,,
367069,106361,,
367070,121050,,
367071,261344,,
413921,101214,,
413922,121821,,
413923,127725,,
413924,153582,,
413925,152199,,
421680,119517,,
421681,122320,,
421682,119722,,
421683,139844,,
413945,143887,,
413946,141370,,
413947,119517,,
413948,119606,,
413949,110903,,
413950,119383,,
413951,114884,,
413952,125302,,
413953,125306,,
413954,127044,,
443332,121455,,
443333,137842,,
443334,118922,,
443335,126863,,
443336,126963,,
443337,136272,,
443338,312668,,
451608,113453,,
154958,107666,,
154958,95313,,
154958,148871,,
154959,111135,,
154959,119700,,
154959,169386,,
154960,119416,,
154960,95659,,
154960,130890,,
154961,127542,,
154961,112793,,
154961,177272,,
154962,95065,,
154962,111775,,
154962,130889,,
155393,118473,,
155393,119619,,
155393,134081,,
155394,95009,,
155394,124164,,
155394,176999,,
155395,95752,,
155395,120666,,
155395,142571,,
155396,119821,,
155396,95475,,
155396,142568,,
163490,95283,,
163490,111641,,
163491,104749,,
163491,114809,,
163492,100222,,
163492,95202,,
190653,95285,,
190653,95253,,
190653,155714,,
190654,123268,,
190654,127741,,
190654,131936,,
190655,106070,,
190655,95472,,
190655,116423,,
298753,221711,,
298753,113057,,
298753,137969,,
302903,225595,,
180548,119416,,
180548,95659,,
180548,130890,,
180549,111135,,
180549,119700,,
180549,169386,,
180550,107666,,
180550,95313,,
180550,148871,,
180551,119821,,
180551,95475,,
180551,142568,,
180552,127542,,
180552,112793,,
180552,177272,,
180553,95065,,
180553,111775,,
180553,130889,,
180554,118473,,
180554,119619,,
180554,134081,,
180555,95009,,
180555,124164,,
180555,176999,,
269213,95752,,
269213,120666,,
269214,95283,,
269214,111641,,
292966,100222,,
292966,95202,,
292967,104749,,
292967,114809,,
295640,114992,,
295640,95654,,
296649,106361,,
296649,101729,,
299838,222846,,
302901,123268,,
302901,127741,,
302902,225595,,
304762,95185,,
304762,96650,,
305529,95027,,
305530,95028,,
306946,96764,,
307950,95065,,
315413,95285,,
315413,95253,,
318197,221711,,
318197,113057,,
234595,119821,,
259338,119416,,
259339,127542,,
259340,95009,,
259341,107666,,
259342,111135,,
259343,118473,,
384763,119416,,
413790,107666,,
413791,127542,,
413792,95009,,
413793,118473,,
413794,111135,,
228427,110903,,
228428,107013,,
228429,117223,,
228430,107490,,
228431,108639,,
228432,107452,,
228433,106492,,
228434,118914,,
228435,119922,,
343040,108639,,
343041,114834,,
352786,118918,,
352787,114854,,
352788,107625,,
352789,118510,,
385286,106492,,
385288,110903,,
385289,106844,,
386337,95869,,
386338,107013,,
386339,117223,,
386341,104876,,
386342,119922,,
386343,118914,,
386347,172100,,
386350,116245,,
386353,119959,,
386354,119518,,
370806,108643,,
370807,119606,,
370808,112297,,
371196,111135,,
371197,118816,,
371198,118581,,
371199,115106,,
371200,107212,,
371201,106903,,
371202,201999,,
371203,118602,,
371204,273811,,
371205,109519,,
371206,110791,,
371207,176881,,
371208,132812,,
371209,116517,,
371210,121488,,
371211,98894,,
371212,112091,,
371213,115022,,
371214,106864,,
371215,118479,,
371216,139845,,
371217,112247,,
2207,95008,,
30512,95337,,
40793,95584,,
47983,95850,,
56833,96365,,
61156,96696,,
61157,96696,,
61300,96722,,
70285,102512,,
73226,103662,,
74392,103983,,
76532,104973,,
77781,105555,,
78386,105776,,
78510,105813,,
81696,107016,,
98351,112091,,
98352,118816,,
98353,106864,,
98355,116517,,
98356,118818,,
98357,118479,,
149153,118581,,
368786,95494,,
2210,95008,,
30514,95337,,
40796,95584,,
47986,95850,,
56836,96365,,
57691,96436,,
61162,96696,,
61163,96696,,
61302,96722,,
63436,100384,,
70287,102512,,
73229,103662,,
74395,103983,,
76534,104973,,
77783,105555,,
78389,105776,,
78513,105813,,
81698,107016,,
82408,107484,,
91302,111957,,
92381,113541,,
189750,108725,,
189751,95494,,
189752,106817,,
2208,95008,,
30513,95337,,
40794,95584,,
47984,95850,,
56834,96365,,
61158,96696,,
61159,96696,,
61301,96722,,
70286,102512,,
73227,103662,,
74393,103983,,
76533,104973,,
77782,105555,,
78387,105776,,
78511,105813,,
81697,107016,,
189747,106817,,
189748,108725,,
189749,95494,,
3500,95017,,
4876,95027,,
5052,95028,,
5482,95031,,
6239,95040,,
7024,95052,,
9128,95070,,
9997,95078,,
12478,95094,,
14869,95122,,
15862,95132,,
16706,95140,,
16828,95141,,
16829,95141,,
19593,95169,,
19787,95172,,
23687,95212,,
25966,95256,,
26841,95271,,
34271,95413,,
40646,95580,,
44519,95723,,
44942,95737,,
49033,95885,,
50879,95959,,
390775,95028,,
390776,95027,,
390777,95885,,
390778,95070,,
390779,95078,,
390780,95169,,
390781,95031,,
390782,95172,,
390783,95959,,
390784,95413,,
160365,109441,,
160365,119613,,
160365,197407,,
160366,95028,,
160366,105881,,
160366,189480,,
160366,197180,,
160367,109441,,
160367,120733,,
160367,182187,,
160367,301913,,
160368,95100,,
160368,104078,,
160368,205203,,
160368,213539,,
160369,113511,,
160369,104091,,
160369,184295,,
160369,205014,,
160370,107490,,
160370,128534,,
160370,194549,,
160372,118739,,
160372,182442,,
160373,100142,,
160373,123156,,
160373,112815,,
160373,191533,,
160374,106659,,
160374,128533,,
160374,198309,,
160375,121488,,
160375,119619,,
160375,182193,,
160375,241496,,
160379,106622,,
160379,119695,,
160379,182557,,
160379,252182,,
180211,109251,,
180211,110441,,
180211,116755,,
180211,197179,,
180212,95031,,
180212,128618,,
180212,185302,,
180212,198728,,
180213,118923,,
180213,104526,,
180213,182455,,
180213,197329,,
180214,118974,,
180214,127741,,
180214,207634,,
180214,218137,,
188265,105765,,
188265,124164,,
188265,112813,,
188265,218134,,
188874,111135,,
188874,128754,,
188874,193984,,
188874,108265,,
188875,111135,,
188875,120245,,
188875,139018,,
188875,197595,,
188919,120664,,
188919,148819,,
188919,190504,,
188919,184135,,
188923,120122,,
188923,119697,,
188923,182195,,
188923,252181,,
188924,129030,,
188924,118688,,
189194,116517,,
189194,101729,,
