character_id,alternative_name,is_spoiler
46957,Caren Himuro,False
46957,Caren Gotou,False
7164,Black Len,False
7164,Ren,False
7164,Calico Len,False
7164,Striped Len,False
7164,Spotted Len,False
46809,Lumi-Arc the Shining Cat,False
127429,Mysterious Black Magus,False
127429,Black-coat Girl,False
127429,Black Blossom,False
127429,BB-thotep,False
169379,Fujiwara no Kaoruko,False
169379,Lady Murasaki ,False
205481,Hakunon,False
205481,Zabiko,False
160368,Julius B. Harwey,False
160368,Kuzuki-sensei,False
221550,Lu Bu Fengxian,False
221550,呂布奉先,False
221550,General of Repetition,False
221550,Lü Bu Fengxian,False
221550,Ryo Fu,False
221550,Berserker,False
127156,Leonardo B. Harwey,False
177074,Beast III/Rapture,False
177074,Devil’s Bodhisattva,False
177074,Last Prophet,False
177074,The Third Heretical Pleasure Heaven of Deeply Grateful Existence,False
177074,Heaven's Hole,False
177074,Pleasure Heaven,False
177074,Beast of Pleasure,False
177074,Lewd Nun,False
220383,Lil' Ronnie,False
198987,Assassin,False
198987,Elizabeth Bathory,False
84485,岸浪ハクノ,False
210999,Meltlilith,False
210999,Mysterious Alter Ego Λ,False
210999,Mysterious Alter Ego Lambda,False
182159,Tate Eboshi,False
182159,JK Saber,False
188770,Emperor of Death,False
189145,Finn MacCool,False
189145,Finn MacCoul,False
189145,Fionn mac Cumhaill,False
125885,The Green Man,False
125885,Archer,False
210512,Goyaałé,False
210512,Jeronimo,False
156198,Archer of Shinjuku,False
156198,Professor Moriarty,False
156198,The Napoléon of Crime,False
172687,The Last Pharaoh,False
180581,Assassin of Shinjuku,False
180581,Langzi (Wanderer / Prodigal),False
180581,Ensei,False
180581,Shinshin-san,False
180581,Doppelgänger,False
180581,新宿のアサシン,False
193473,Erik,False
193473,Angel of Music,False
193473,Assassin,False
197406,Archer,False
197406,King of Israel,False
175329,William Henry McCarty Junior,False
175329,Juvenile Rascal King,False
198566,Hektor,False
198566,Lancer,False
198566,兜輝くヘクトール,False
198566,Hector of the Gleaming Helmet,False
198788,血斧王  (Chiono Ou),False
198788,Bloodaxe King,False
198788,バーサーカー (Berserker),False
198788,Eric Haraldsson,False
188673,Gaius Julius Caesar,False
188673,Red Saber,False
141110,アサシン,False
141110,Assassin,False
172686,Manslayer Izou,False
172686,人斬り以蔵,False
172686,Okada Izou,False
172684,Martha Jane Canary,False
172684,Martha Jane Cannary,False
187814,Hero of Restoration,False
188663,Blackbeard,False
203312,Hero Scout,False
203312,Aeson,False
203312,Diomedes,False
242477,Black Bart,False
242477,Salazar,False
221887,Lady Justice,False
175642,"Fuuma ""Evil-Wind"" Kotarou",False
120855,All the World's Evils,False
120855,King of Daemons,False
120855,Aŋra Mainiiu,False
11298,Miss Blue,False
11298,Magic Gunner,False
11298,Sensei,False
249351,The Wizard of Balance,False
249351,Caster,False
160367,Assasin,False
160367,Demon Fist Master,False
160367,Divine Spear Li,False
160367,Captain of the Guard,False
160367,Lancer,False
160367,Royal Guard Chief,False
160367,Massage Expert,False
160367,Security Guard,False
259823,Saber,False
259823,Charlie,False
259823,Chuck,False
259823,Charles,False
21728,Miyu Sakatsuki (朔月 美遊),True
21728,Miyu Emiya (衛宮 美遊),True
15164,Iri,False
21636,Luvia,False
16025,Assassin,False
16025,アサシン,False
16025,Hassan of the Hundred Faces,False
16025,Old man of the Mountain,False
185129,Zelretch the Wizard Marshall,False
185129,#4 of the 27 DAA,False
185129,Zelretch of the Jewels,False
185129,Old Man of the Jewels,False
185129,Old Man Time,False
185129,Solo,False
185129,Kaleidoscope,False
185129,#4 of the 27 Dead Apostle Ancestors,False
185129,#3 of the 27 Dead Apostle Ancestors,True
40624,Dark Illya,False
40624,Kuro,False
219528,Ougyusuto,False
89879,Pandora (パンドラ),True
72171,Holy Scripture Triten,False
72171,聖典トライテン,False
244645,Dead Apostle of the Millennium Lock,False
244645,Comedian of the Dead Apostles,False
244645,Mr. Cellphone,False
244645,Pakeshi,False
244645,Keitai-san,False
2212,七夜 志貴,False
2212,Shiki Nanaya,True
2212,DEATH,True
2212,Shiki the Killer,True
46699,Neco-Arc Chaos,False
46699,Neco Chaos Black G666,False
4264,Nero Chaos,False
4264,Fabro Rowan,False
4264,Nero Kaosu,False
4264,Professor Chaos,False
4264,#10 of the 27 DAA,False
54407,Grail-kun,False
21283,Bloodthirsty Killer,True
36633,Shiki's Father,False
36633,Mr. Ryougi,False
300205,Kokutou's Mother,False
300205,Mrs. Kokutou,False
300206,Father Kokutou,False
300206,Mr. Kokutou,False
303407,Miyuki Asakami (浅神麻雪),False
300204,Shiki's Mother,False
300204,Mrs. Ryougi,False
303400,Shiki’s Grandfather (式のおじいさん),False
303400,Grandpa Ryougi,False
304747,Drug Dealer,False
88015,Bomber,False
138840,Mother of Mifune,False
120755,Grey,False
201403,The Man Who Devoured God,False
132721,Princess of El-Melloi,False
298310,Mushiki,False
313410,Ruo,False
313410,Haku Waka Ro,False
313410,バイ・ルォロン,False
313410,Bai Ru~oron,False
54223,アヤカ・サジョウ,False
54223,Person A,False
54223,A氏,False
54223,A-shi,False
263982,Archer,False
187825,Goddess Uma,False
187825,Par,False
187825,Pārvatī,False
217615,Zhuge Liang,False
274995,Berserker,False
274996,Counter Force,False
274997,Caster,False
274998,Lancer,False
274998,Mitochondrial Eve (ミトコンドリア・イヴ),False
275000,Rider,False
275002,Caster,False
275004,Ruler,False
275009,Saber,False
275009,Le Loi,False
176941,Holy Maiden of Winter,False
16030,Zouken Makiri,False
16030,Makiri Zolgen,False
16030,Zoken Matou,False
16027,Acht,False
158556,Shardan,False
158561,Jeanmario Spinerra,False
158564,Kurou Adashino (化野九郎),False
206768,Flue,False
206768,フリュー,False
206756,The Knight,False
246722,Rose Princess,False
246722,Self-styled: The Artist's Lady,False
158581,Iskandar's Shadow,False
158581,Faker,False
158581,Hephaestion Mnemosyne,False
206760,Caleena,False
206760,Karina,False
206773,Regina,False
206757,Lord Valueleta,False
87321,Jack the Ripper,False
87321,False Berserker,False
87309,Pale Rider (ペイルライダー),False
87309,False Rider (偽ライダー),False
87309,Pestilence,False
87309,Mr. Black,False
87309,Death,False
87309,Grim Reaper,False
76520,Beautiful Assassin,False
76520,美しき暗殺者,False
76520,No Name Assassin,False
76520,Zealot,False
76520,False Assassin,False
87315,Six Hearted Revolver,False
87315,Dorothea,False
127453,Lionheart,False
127453,True Saber,False
127453,Coeur de Lion,False
127453,Richard the Lionheart,False
127453,Oc e No,False
138590,シグマ,False
218086,Caster,False
138620,François Prelati (フランソワ・プレラーティ),False
138620,True Caster,False
138620,Francois Prelati,False
138619,Synthetic beast Silver Wolf,False
138619,Chimera,False
138622,Shadows,False
220378,True Rider,False
225094,Priestess,False
251072,Rohngall's disciple,False
198020,Indomitable Gordy Phoenix,False
54227,Cherubim,False
54227,Lady of the Wolves,False
54309,Rider (ライダー),False
54313,Hiroki Sajyou,False
54313,沙条広樹,False
54311,いせみあろ,False
54311,Rider's Master,False
54311,Rider no Master,False
54311,ライダーのマスター,False
54307,An Evil of Humanity,False
54307,Mother,False
54307,Potnia Theron,False
146298,Caster,False
146301,Lancer,False
300071,Caster,False
300071,Prototype Merlin,False
300071,Lady Avalon,False
300071,LA,False
300071,レディ・アヴァロン,False
300071,Magus of Flowers,False
310507,Student B,False
310509,Student A,False
311119,Master Reiroukan,False
311234,Mrs. Reiroukan,False
311120,Nigel Say-wood,False
245713,Long Hair,False
2218,The Serpent of Akasha,False
2218,The Infinite Reincarnator,False
2218,Tarantella,False
13673,Red Lion,False
188671,悪魔召喚 (Akuma Shoukan),False
188671,Daemon Summoner,False
188671,王冠 (Oukan),False
188671,Crown,False
251337,mad doctor,False
251343,Ika,False
261137,Mario the Puppeteer,False
259935,Yasuko Arach,False
259935,阿良句博士,False
259935,Dr. Arach,False
259935,Professor Arach,False
6154,Tatari,False
6154,The Night of Wallachia,False
6154,ワラキアの夜,False
6154,#13 of the 27 DAA,False
6154,#13 of the 27 Dead Apostle Ancestors,False
6154,TATARI (タタリ),False
6154,Zepia Eltnam Atlasia,False
252520,Killshtine (空柩のキルシュタイン),False
188970,Brunestud of the Crimson Moon,False
188970,Ultimate One of the Moon,False
188970,Type-Moon,False
188970,King of the Moon,False
188970,King of Vampires,False
218985,Panda Shishou,False
259325,Mezu,False
259332,Gozu,False
259331,Arc Himetsuki,False
259327,Aircraft Carrier,False
252690,Sialim Eltnam Rey-Atlasia,False
246288,Hanepin,False
45481,Nanako,False
2010,Ace of Ace,False
2010,White Devil,False
1896,Fate T. Harlaown,True
1896,Fate Testarossa Harlaown,True
1896,フェイト・テスタロッサ・ ハラオウン,True
2232,Knight of the Sword,False
2251,Knight of the Iron Hammer,False
4176,Knight of the Lake,False
4178,Knight of the Shield,False
5893,Reinforce Eins,False
5893,Book of Darkness,False
5893,Tome of the Night Sky,False
5938,Amy Harlaown,False
3583,Tea,False
3583,Stars 4,False
4171,Lightning 3,False
3582,Stars 3,False
3582,Su-chan,False
3582,Silver Ace,False
4172,Lightning 4,False
4174,Sankt Kaiser,False
19592,Dieci Nakajima,False
5517,Reinforce Zwei,False
5517,Rein,False
19587,Cinque Nakajima,False
19582,Wendi Nakajima,False
19590,Sister Sein,False
19584,Nove Nakajima,False
19613,Shari,False
3648,Lulu,False
3648,Miss Lu,False
19615,Lucino Lowran,False
26309,The Emperor,False
26309,Hegemon,False
26309,Heidi E. S. Ingvalt,False
41028,Shante,False
30966,Ix,False
30966,Flame King of Hades,False
30966,Ixy,False
220248,Sol,False
220248,ソル,False
26576,Marie,False
19614,Aa-chan,False
4173,Gin,False
162220,レイジンハート・エクセリオン,False
162220,Raising Heart Excelion,False
220250,Bardiche Assault,True
220250,バルディッシュ・アサルト,True
220250,Bardiche Zanber,True
220250,バルディッシュ・ザンバー,True
220250,Bardiche Hornet,True
220250,バルディッシュ・ホーネット,True
220250,Battleaxe of Flash,True
220250,閃光の戦斧,True
220250,Senkou no Senpu,True
70925,U-D / Unbreakable Darkness,False
67643,Amiti,False
67643,Guardian of Destiny,False
67645,Right Hand of Time,False
67617,Material D,False
67617,Lord Ruler of Darkness,False
67619,Material S,False
67619,Exterminator of Starlight,False
67615,Material L,False
67615,Assailant of Thunderblade,False
129565,Caster of Black,False
129565,Kuro no Caster,False
129565,黒のキャスター,False
303889,Berserker,False
303890,Thought,False
303890,フギンとムニン,False
303891,Memory,False
303891,フギンとムニン,False
303893,Elder Heimer,False
188772,Vice Captain of Shinsengumi,False
208376,The Fuhrer,False
208377,Caster,False
208377,Maxwell's Demon,False
234046,Third Reich representative Master,False
201471,Saber,False
201471,セイバー,False
201471,Monkey,False
201471,サル,False
201471,Kinoshita Toukichirou,False
201471,Hashiba Hideyoshi,False
201471,Child of the Sun,False
234049,Major Magatsu (真瓦津少佐),False
256255,Master of Lancer,False
256255,Fire Rat,False
259145,Yan of the Lone Sword,False
231187,Saber,False
191869,Hajime-chan,False
231190,Berserker,False
231186,Major Amami,False
231186,キャスター,False
231186,Nankoubou Tenkai,False
239532,Faerie King,False
239532,Ancient Faerie King Oberon,False
239532,Oberon the King of Fairies,False
239532,The Winter Prince,False
239532,King of the Moss (モース王),False
239532,Robin Goodfellow (ロビングッドフェロー),False
239532,Oberon Vortigern (オベロン・ヴォーティガーン),True
239532,Insect of the Abyss (奈落の虫),True
239532,Great Liar,True
287642,Berserker,False
287643,Ruler,False
288212,Berserker,False
252747,Purgatory,False
155877,Sengo Muramasa,False
155877,Saber,False
249897,Calamity of Norwich,False
249897,Calamity of Curses,False
249897,Kerununnosu,False
254033,Lancer,False
254033,Fairy Knight Lancelot,False
254033,Calamity of Flame,False
254033,Melisande,False
254033,Faerie Knight Lancelot,False
254033,Albion's Remnant,False
254033,Melu-ko,False
254033,Mélusine,False
61129,Souji,False
249353,Lost Robin Rondo (ロスト・ロビン・ロンド),False
210890,Junguru Aberu Munieru,False
175503,Banana Oni,False
172683,Sparkling Archer,False
172683,キラキラのアーチャー,False
172683,Nagiko,False
172683,諾子,False
217563,Ivan Groznyi,False
180580,Caster of Midrash,False
180583,Valkyrie,False
180584,Valkyrie,False
154541,Werewolf,False
154541,Red Beryl,False
186958,Prince of Lanling,False
186958,Gao Changgong,False
187821,Jeanne d'Arc of India,False
187821,Rani of Jhansi,False
187177,项羽,False
187177,Kou U,False
187177,Ji Xiang (項籍),False
187177,Ji Xiang (项籍),False
187177,Xi Chu Bawang (西楚霸王),False
189138,Aśvatthāman,False
189139,Great Statue God,False
189139,Jinako Carigiri,False
188667,Minotaur,False
188667,The Minotauros,False
188667,Berserker,False
223888,Shirubia,False
189143,Ulysses,False
189143,Vlixes,False
219578,Fujiwara no Hidesato,False
219578,Tawara no Touta,False
219578,藤原秀郷,False
219578,Archer,False
189144,God of Medicine,False
189144,Hepius,False
172685,Okki,False
172685,Batty,False
305877,Prisoner No.27,False
305877,Faria-shinpu,False
305878,Mercedes,False
164240,Rider of the Resistance,False
164240,ライダー,False
187817,Castor of Nightless City,False
188665,Berserker of El Dorado,False
187818,Assassin of the Nightless City,False
164694,Caster of Limbo,False
164694,Alter Ego,False
175641,Flying Katou,False
175641,Kite Katou,False
249354,Lancer Purgatorio (ランサー・プルガトリオ),False
249354,Mitsuda Gennosuke,False
180577,Margaretha Geertruida Zelle,False
180579,Caster of Okeanos,False
187822,Dr. Raiden,False
187822,The Modern Prometheus,False
187822,Godlike Genius,False
127642,Shou Fukan (ショウフカン),False
127642,Unconcerned with Dying Young,False
127642,Edgeless Blade,False
127308,リンセツア,False
127308,Rin Setsua,False
127308,Austere Snow Crow,False
127308,掠風竊塵 (Thief of the Wind Dust),False
127308,鬼鳥 (Phantom Bird),False
127308,Gui Niao,False
127308,Ki Chou,False
127308,Enigmatic Gale,False
145828,リョウガ,False
145828,Ryouga,False
145828,Listening Fang,False
145824,ロウフヨウ,False
145824,Rou Fuyou,False
145824,Wandering Shaman Bard - Genka Danja,False
145824,Song That Dooms Evil (弦歌斷邪,False
145824,Xián Gē Duàn Xié),False
130723,Kei Gai (ケイガイ),False
130728,ケンサンウン,False
129685,タンヒ,False
129685,Tan Hi,False
129685,Vermillion Kingfisher,False
216447,バングンハ,False
216447,Ban Gunha,False
216448,イヒョウビョウ,False
216448,I Hyoubyou,False
155718,Chou Fu,False
145829,Tei Kuu,False
145829,Absolute Emptiness,False
155719,Mutsu Tenmei,False
145830,Nanasatsu Tenryou,False
145830,Seven Blasphemous Deaths,False
145830,Shou Kun Rin,False
155720,Ju Shun In,False
145825,カツエイラク,False
145825,Katsueiraku,False
145825,Scorpion Necklace - Shokushin Dokki,False
145825,Princess of Cruelty,False
145826,ショウキョウケン,False
145826,Sho Kyoken,False
145826,Roaring Maniac - Tsuimei Reiko,False
145826,Hunting Fox,False
121631,The child beneath the river,False
89807,Jijii,False
89807,じじい,False
140475,Doutanuki,False
140483,Atsu,False
129799,シュウンショウ,False
129799,Shuun Sho,False
129799,Sky Hunter,False
130724,Tan Kou,False
130726,Setsu Mushou (セツムショウ),False
130726,Screaming Phoenix Killer (鳴鳳決殺,False
130726,Míng Fèng Jué Shā),False
130726,Eradicator of Life,False
130727,Cyou Mei,False
130727,Withered Life,False
130729,Betsu Ten Gai,False
130729,Skeleton Who Scorns the Heavens,False
213797,テッキセン,False
314167,Nise Shou Fukan,False
314167,Fake Shang Buhuan,False
314167,Fake Shou Fukan,False
168,Urzu 7,False
168,Kashim,False
272,Kana,False
273,Tessa,False
2225,Mr. Iron,False
243185,连少平,False
313790,Gray,False
313793,Sarah Miller,False
313792,Captain Sailor,False
5924,Oren-san,False
8529,Mr. Silver,False
10655,Ben,False
3831,Mr. Kalium,False
136548,Immortal,False
136548,Holy Fushi,False
136548,Immortal Demon,False
136548,Fu,False
136556,Pioran,False
136553,The Beholder,False
201555,Boy,False
202861,Demon Bear,False
202861,Spirit Bear,False
136550,Chief,False
136555,Beer Gramps,False
136555,Booze Man,False
136551,Rynn,False
232832,Nockers,False
202665,Uba,False
254174,Nand's Brother,False
201554,March’s Father,False
138876,Bon,False
138876,Baron Springroll,False
202872,Iris (アイリス),True
202891,King Uralis,False
202886,Queen Uralis,False
203214,Iddy,False
120937,Gab,False
120939,Satania,False
120939,サターニャ,False
120940,Vigne,False
120938,Raphi,False
126110,Tap,False
234743,Teacher,False
234743,Glasses-sensei,False
163098,Mei,False
165556,Blind Girl,False
165846,Alien,False
203930,Hatta,False
124699,Escape King (脱獄王),False
124699,Scat King,False
124701,Ekasiotompuy,False
124701,Asuko Kochoube (小蝶辺明日子),False
124701,Beloved child of the Ainu,False
124701,Ainu woman for a new era,False
124704,Sugimoto the Immortal (不死身の杉元),False
124704,Vagrant Boy (ノラ坊),False
125422,Demon Vice Commander of the Shinsengumi,False
125422,Merciless Vice-Commander (鬼の副長),False
125422,Baragaki (バラガキ),False
125426,Gamushin,False
125426,ガムシン,False
125438,The Hunter Who Gives Hibernating Bears Bad Dreams,False
125441,Ani Matagi,False
125441,Bear Cub,False
125442,Grim Reaper,False
125442,Tsurumi-chuui,False
125442,Lieutenant Tsurumi,False
125442,Kouichi Hasegawa (長谷川幸一),True
125443,Ushiyama the Undefeated (不敗の牛山),False
125443,Professor Penis (チンポ先生),False
125443,Obencho (オベンチョ),False
125440,Ogata the Wildcat (山猫尾形),False
127813,Corporal Tamai,False
127813,タマイ,False
129251,Chikanobu (親宣),True
129247,Yulbars,False
129247,ユルバルス,False
129247,Юлбарс,False
129247,Philip,False
129247,フィリップ,False
129249, Ikaktar Cironnup,False
129249,Trickster Fox,False
129220,Uiruku,False
129220,Вилк,False
129220,Grigori,False
129220,Noppera-bou,True
129220,Horkew Oskoni,True
131134,ヘンミ カズオ,False
131136,Tsukishima-gunsou,False
131136,月島軍曹,False
131137,Last Horkew Kamuy,False
128971,コイトオトノシン,False
128972,えどがいやさく,False
129507,Bokki,False
129507,勃起,False
129507,Boner,False
129252,Butthole Peeker,False
131085,トニアンジ,False
131302,RADM Heiji Koito,False
131302,Rear Admiral Heiji Koito,False
131877,New Kid,False
200148,Ipopte (イポプテ),False
195780,Boutarou the Pirate (海賊房太郎),False
131884,Kiraushi,False
132453, Boss,False
132453,親分,False
132453,Oyabun,False
132455,ひどろしんぺい,False
132456,Hidoro Tamotsu no Tsuma,False
132456,日泥保の妻,False
132456,Hidoro Ie no Hontō no Oyabun,False
132457,ひどろたもつ,False
133110,Ejiri Shochou,False
133110,Chief of Beetle,False
133110,ケツアゴ署長,False
133110,Ketsuago Shochō,False
197261,Youichirou (用一郎),False
132454, Princess,False
132454,姫,False
132454,Hime,False
43672,Linda,False
73497,2D-kun,False
73497,Mr. Two Dimensions,False
73497,Satoutaka,False
89318,Mogzo,False
89320,Brittany,False
89424,Merry,False
213467,ホーネン師,False
213467,Hounen-shi,False
135294,Choco,False
135294,Cheeky Cat,False
83461,Miki-T,False
83461,Mikitty,False
83103,Hanzou Urushihara (漆原半蔵),False
83105,Suzuno Kamazuki (鎌月鈴乃),False
70737,Shirou Ashiya (芦屋四郎),False
70737,Alsiel,False
83465,Emerada,False
70735,Emi Yusa (遊佐恵美),False
70735,The Hero,False
85359,Nabe-san,False
70739,Chi-chan,False
70733,Sadao Maou (真奥貞夫),False
70733,Milord,False
70733,Sire,False
70733,The Devil,False
70733,Demon King Satan,False
278687,Lailah,False
288409,Tsubasa Satou (サトウツバサ),False
312878,Camaël,False
22741,Selecao No. 2,False
22757,Selecao No. 10,False
21272,Micchon,False
21272,Mittan,False
21902,Pantsu,False
21273,Onee,False
21277,Diana,False
21277,Johnny Hunter,False
19930,Air King,False
19930,Iinuma Akira,False
19930,Seleçao Nº 9,False
21278,Angelica,False
66173,Ikkun,False
66173,Konoha,False
66173,Isumi,False
66171,Kyon-Kyon,False
66171,Kyo-chan,False
66171,Honey-san,False
66171,Ice Queen,False
66171,Hannya,False
66171,Kyouko Miyamura,True
66965,Remi-Remi,False
78279,Yuriko Koyanagi (小柳百合子),False
72457,Taiki,False
72457,Mizoochi-kun,False
4987,Turnip-Head,False
4987,Justin,True
4987,Prince Justin,True
507,Jenkins,False
507,Pendragon,False
507,哈尔,False
510,Witch of the Waste,False
510,Ødeheksa,False
212868,Madame Suliman,False
279025,Fanny Hatter,False
82925,Nov,False
58,Kuroro,False
58,Danchou,False
58,Quwrof Wrlccywrlir,False
3195,Fei,False
5835,Paku,False
5835,Phalcnothdk,False
31,Hisoka Morou,False
31,The Magician,False
31,Grim Reaper,False
41135,Pouf,False
41135,Pufu,False
41135,プフ,False
26,Nigg,False
26,Boar,False
49757,Captain,False
5836,Uvo,False
29808,Jail,False
20594,Kaito,False
66481,Mizuken,False
53275,The Dissector,False
12515,Melody,False
35894,Kanaria,False
5829,Koltopi,False
27,Kill,False
27,Kil,False
27,Evans,False
57761,Snake Charmer,False
28,Chain User,False
28,Chain Bastard,False
28,Rat,False
5832,Shal,False
29,Leorio Paradiknight,False
29,Leorio Paladiknight,False
33300,Gensuru,False
33300,The Bomber,True
13898,ビスケ,False
13898,Bisky,False
55077,Rabbit,False
33355,Dopple,False
49759,Obaa-chan,False
49759,Grandma,False
176652,Tonio,False
176652,John Doe,False
176654,The Supreme Authority of the Gas Land,False
73495,Retsu,False
6013,Prince,False
6013,Baka-ouji,False
53271,Maamen,False
2822,K.T,False
17255,Natalie Mogi,False
15003,Cole,False
2819,Tak,False
2819,The White Ghost of Akina,False
2821,Akagi's White comet,False
11652,Maya,False
7955,Iggy,False
37069,Jouyuu Fumihiro (上有史浩),False
35977,Aki,False
81127,Shinigami,False
37071,星野,False
37071,God Foot,False
37071,Hoshi,False
148744,Katagiri Kanata,False
148744, 片桐夏向,False
295781,J. Taylor,False
295785,E. Hänninen,False
295791,Living Legend of MFG,False
27504,Mika,False
37073,Dice,False
37063,Smiley,False
37068,God Hand,False
37068,Joshi,False
37068,Dr. Toushiya,False
150298,Stunkie (スタンちゃん),False
150298,Stunkette,False
150297,Crim,False
150297,Clitorim,False
150297,Angel Boy,False
150299,Zel-Zel (ゼルちゃん),False
150299,Zellie,False
150299,Zelzel,False
150299,Elfy,False
151134,Challison,False
151134,Chalumi,False
151134,Mr. Halfling,False
163300,Great Mage Demia,False
147892,Maple (メイプル),False
147893,Sally (サリー),False
155752,Mai,False
155755,Kuromu,False
158411,Dred,False
158416,Markus,False
158419,Pain,False
6356,JoJo,False
6356,Josef Joestar,False
6356,Mr. Joestar,False
6356,Old Man,False
6356,Geezer,False
21966,Cars,False
21964,Esidisi,False
21964,Esidisi of the Flame,False
21960,Elisabeth Joestar,True
21965,Wham,False
21961,Straizo,False
21962,Suzie Quatro,False
74113,Blueford,False
74113,Bluford,False
74105,Jack the Ripper,False
74097,Tonpeti,False
74097,Tompeti,False
74097,Tonpetty,False
74101,Wan Chen,False
74101,Wang Chan,False
18062,Baron Zeppeli,False
8087,JoJo,False
21959,Caesar-chan,False
21959,Caesarino,False
4003,JoJo,False
4003,Qtaro,False
4003,Professor Kuujou,False
4003,Jotaro Kujo,False
8946,Mohammed Abdul,False
8945,Noriaki Kakyoin,False
16557,Horu Housu,False
129824,Holly Joestar,False
129824,Seiko,False
129824,空条聖子,False
42159,Centerfold,False
130569,Fōebā,False
130570,Sherī Porunarefu,False
130571,An,False
130572,Gurē Furai,False
130573,スティーリー ダン,False
130573,Sutīrī Dan,False
130574,Devo the Cursed,False
130574,呪いのデーボ,False
130574,Noroi no Dēbo,False
130575,Kameo,False
130576,Manisshu Bōi,False
130577,Arabia Fattsu,False
130578,Rōzesu,False
130579,Zī Zī,False
130580,Impostor Captain Tennille,False
130581,Midorā,False
77359,N-Yah Gail,False
77359,Enyaba,False
79703,Mondatta,False
79703,Voing,False
79707,Oing,False
79707,Zenyatta,False
79631,Loser,False
72735,the Gambler,False
72737,the Gamer,False
76658,Iced,False
17676,Emilio Pucci,False
17676,Father Pucci,False
17676,Whitesnake,False
17676,The New Father,False
130257,N'Dool,False
32507,F.F.,False
32507,Atroe,False
24327,Narciso Anasui,False
24327,Narciso Anastasia,False
11222,JoJo,False
11222,Jolyne Cujoh,False
11222,Chorokichi,False
17675,Weather Forecast,False
17675,Værmelding,False
17675,Weather,False
17675,Domenico Pucci,True
17675,Wes Bluemarine (ウェス・ブルーマリン),True
130607,Sports Maximum,False
130609,Miu Miu,False
130609,ミューミュー ,False
130617,Torden McQueen,False
297608,龍の夢,False
255423,Corrupt Lawyer,False
255424,Judge,False
27155,Diaboro,False
27155,Soliddo Nazo,False
27155,Strawberry with legs,False
27155,Boss of Passione,True
13045,Bruno Buccellati,False
24496,Koichi Hirose,False
10529,GioGio,False
10529,Haruno Shiobana,False
130109,Leaky-Eye Luca,False
130148,Perícoro,False
13085,JoJo,False
13085,Josuke Higashikata,False
24819,Nu Mikitakazo Nshi,False
42156,Shigechi (重ちー),False
42156,Fatty,False
130128,Enigma Boy,False
130131,Angelo,False
130132,Yuya Fungami,False
130139,Antonio Volpe,False
208467,Confessor,False
208467,Young Man (若い男),False
208470,Asian Man,False
208470,Vagrant,False
208472,Confessional Daughter,False
233046,Naoko's Father,False
233046,Mr. Osato,False
130140,Rock-Paper-Scissors Kid,False
131129,Senator Phillips,False
131540,Maraia,False
131543,Ken-E-Gee,False
131541,Anubisu-shin,False
131541,Anubis Shin,False
131542,Aresshī,False
281630,Nanase Kishibe (岸辺奈々瀬),True
130262,Jorge Joestar,False
20147,President Valentine,False
20148,Dio,False
28967,Soundman,True
232365,Reporter,False
243882,Jeff Beck,False
222600,Father Styx,False
243880,Butler,False
233084,Kempo Fighter,False
19492,Joe Kid,False
19492,JoJo,False
19492,Jonathan Joestar,True
23651,Lucy Pendleton,False
11772,J-lo,False
11772,Julius Caesar Zeppeli,True
87201,The Holy Saint,False
130205,Dr. Ferdinand,False
43778,Josuke Higashikata,False
43778,Johsuke,False
43778,Hat Josuke,False
43778,Gappy,False
43778,JoJo,False
43778,Yoshikage Kira,True
43778,Josefumi Kuujou,True
62653,Jobin Higashikata,False
43777,Joshu Higashikata,False
62659,Miss Cherry,False
74199,Kyou Nijimura,False
74147,Ojiro Sasame,False
74147,O-Jiro,False
130186,Kan,False
130194,The Plant Appraiser,False
130190,Secchan,False
130190,セッちゃん,False
130190,Josefumi Kujo,False
130190,Josephmi,True
298895,JoJo,False
259687,Ryouko Kakyoin,False
259687,Ryon Ryon,False
130182,Coni the witch,False
130183,Seppia,False
126635,Sea Urchin Head,True
127212,Sukuna's Vessel,False
127212,The Tiger of West Junior High,False
127691,Satoru Gojo,False
133701,Double-Faced Specter,False
133701,King of Curses,False
133701,Ryoumen Sukuna (両面宿儺),False
133701,Disgraced One,False
133701,The Fallen,False
134167,Miss Zenin,False
133704,Nanamin,False
133704,7:3 Sorcerer,False
156991,Jogo,False
133699,Kenjaku (羂索),True
137975,Aoi Todo,False
194074,祖父 (Jii),False
194074,Yuji's Grandfather,False
197584,はかり,False
162722,Sorcerer Killer,False
162722,Toji Fushiguro,False
162722,Touji Zenin,False
306267,Baieru,False
217291,Star,False
217291,Master Tengen,False
310092,Elderly Curse User,False
310091,Paper Bag Curse User,False
310095,Teacher,False
310096,Boat Racing Announcer,False
157116,Choso,False
210154,Ultimate Mechamaru (究極メカ丸),False
311131,Kakunou-gata Jurei (格納型呪霊),False
311131,Inventory Curse,False
311131,Storage Type Curse,False
19569,Sawa-chan,False
19569,Catherine,False
19565,ゆい,False
19565,Onee-chan,False
19566,みお,False
67011,Yui and Ui's mother,False
67011,Mother Hirasawa,False
67011,Mom,False
19567,リつ,False
19567,Ricchan,False
19567,President Ritsu,False
19567,Prez,False
19567,Private Ricchan,False
19568,むぎ,False
19568,つむぎ,False
19568,Mugi,False
19568,Tsumugi-ojousama,False
19568,Mistress,False
67407,Father Hirasawa,False
67407,Yui and Ui's father,False
67407,Dad,False
21173,あずさ,False
21173,あずちゃん,False
